,Data,Goldman Sachs Japonia (K),Goldman Sachs Zrównoważony (A),Goldman Sachs Stabilny Globalnej Dywersyfikacji (A),Goldman Sachs Konserwatywny (A),Goldman Sachs Japonia Suma,Goldman Sachs Japonia Krocząca Średnia [2d],Goldman Sachs Japonia Krocząca Średnia [5d],Goldman Sachs Japonia Krocząca Średnia [10d],Goldman Sachs Japonia Krocząca Średnia [30d],Goldman Sachs Japonia Krocząca Średnia [60d],Goldman Sachs Japonia Krocząca Średnia [120d],Goldman Sachs Japonia Krocząca Średnia [360d],Goldman Sachs Japonia Pierwsza pochodna,Goldman Sachs Japonia Druga pochodna,Goldman Sachs Zrównoważony Suma,Goldman Sachs Zrównoważony Krocząca Średnia [2d],Goldman Sachs Zrównoważony Krocząca Średnia [5d],Goldman Sachs Zrównoważony Krocząca Średnia [10d],Goldman Sachs Zrównoważony Krocząca Średnia [30d],Goldman Sachs Zrównoważony Krocząca Średnia [60d],Goldman Sachs Zrównoważony Krocząca Średnia [120d],Goldman Sachs Zrównoważony Krocząca Średnia [360d],Goldman Sachs Zrównoważony Pierwsza pochodna,Goldman Sachs Zrównoważony Druga pochodna,Goldman Sachs Stabilny Globalnej Dywersyfikacji Suma,Goldman Sachs Stabilny Globalnej Dywersyfikacji Krocząca Średnia [2d],Goldman Sachs Stabilny Globalnej Dywersyfikacji Krocząca Średnia [5d],Goldman Sachs Stabilny Globalnej Dywersyfikacji Krocząca Średnia [10d],Goldman Sachs Stabilny Globalnej Dywersyfikacji Krocząca Średnia [30d],Goldman Sachs Stabilny Globalnej Dywersyfikacji Krocząca Średnia [60d],Goldman Sachs Stabilny Globalnej Dywersyfikacji Krocząca Średnia [120d],Goldman Sachs Stabilny Globalnej Dywersyfikacji Krocząca Średnia [360d],Goldman Sachs Stabilny Globalnej Dywersyfikacji Pierwsza pochodna,Goldman Sachs Stabilny Globalnej Dywersyfikacji Druga pochodna,Goldman Sachs Konserwatywny Suma,Goldman Sachs Konserwatywny Krocząca Średnia [2d],Goldman Sachs Konserwatywny Krocząca Średnia [5d],Goldman Sachs Konserwatywny Krocząca Średnia [10d],Goldman Sachs Konserwatywny Krocząca Średnia [30d],Goldman Sachs Konserwatywny Krocząca Średnia [60d],Goldman Sachs Konserwatywny Krocząca Średnia [120d],Goldman Sachs Konserwatywny Krocząca Średnia [360d],Goldman Sachs Konserwatywny Pierwsza pochodna,Goldman Sachs Konserwatywny Druga pochodna
1586,2020-07-31,163.57,316.87,122.25,273.01,295437.9899999992,166.16,170.078,172.03199999999998,173.40933333333336,174.49749999999997,172.81408333333334,189.66813888888888,-5.180000000000007,-2.8600000000000136,490206.87999999995,315.945,319.71799999999996,320.492,316.9596666666667,311.8428333333333,304.3378333333333,314.2143055555556,1.8500000000000227,8.920000000000016,184907.92999999953,122.275,122.30199999999999,122.28300000000002,121.2,120.34866666666667,119.88908333333333,121.04847222222222,-0.04999999999999716,0.15000000000000568,417425.66999999987,273.01,273.014,272.996,272.928,272.5975,271.91,270.38666666666666,0.0,0.03000000000002956
1587,2020-08-03,166.32,320.83,122.47,273.03,295604.3099999992,164.945,168.6,171.184,173.04266666666666,174.48583333333335,172.44883333333334,189.58480555555556,2.75,7.930000000000007,490527.70999999996,318.85,319.318,320.399,317.21200000000005,312.1931666666667,304.3084166666667,314.2194166666667,3.9599999999999795,2.109999999999957,185030.39999999953,122.36,122.356,122.321,121.277,120.41233333333335,119.86258333333333,121.05591666666668,0.21999999999999886,0.269999999999996,417698.6999999999,273.02,273.02,273.0,272.9426666666667,272.621,271.92525,270.39933333333335,0.01999999999998181,0.01999999999998181
1588,2020-08-04,170.14,320.5,122.79,273.04,295774.4499999992,168.23,167.97,170.749,172.76066666666668,174.485,172.12075000000002,189.51200000000003,3.819999999999993,1.0699999999999932,490848.20999999996,320.66499999999996,319.062,320.201,317.383,312.55699999999996,304.2699166666667,314.2272222222222,-0.3299999999999841,-4.289999999999964,185153.18999999954,122.63,122.46199999999999,122.36000000000001,121.36233333333332,120.47983333333335,119.83641666666668,121.06438888888889,0.3200000000000074,0.10000000000000853,417971.7399999999,273.03499999999997,273.026,273.00600000000003,272.9546666666667,272.64250000000004,271.93966666666665,270.4121944444444,0.010000000000047748,-0.009999999999934062
1589,2020-08-05,170.88,322.51,122.85,273.04,295945.3299999992,170.51,167.932,170.482,172.5836666666667,174.5385,171.80658333333335,189.44391666666667,0.7400000000000091,-3.079999999999984,491170.72,321.505,319.14599999999996,320.29699999999997,317.7146666666667,312.91150000000005,304.2516666666667,314.2375833333333,2.009999999999991,2.339999999999975,185276.03999999954,122.82,122.532,122.402,121.469,120.55416666666666,119.80925,121.07261111111112,0.05999999999998806,-0.2600000000000193,418244.77999999985,273.04,273.026,273.009,272.97433333333333,272.66549999999995,271.95416666666665,270.42516666666666,0.0,-0.010000000000047748
1590,2020-08-06,170.94,321.64,123.09,273.04,296116.2699999992,170.91,168.36999999999998,170.221,172.47066666666666,174.60416666666666,171.50166666666667,189.3718611111111,0.060000000000002274,-0.6800000000000068,491492.36,322.075,320.47,320.399,317.987,313.27466666666663,304.2228333333333,314.2443611111111,-0.8700000000000045,-2.8799999999999955,185399.12999999954,122.97,122.69000000000001,122.471,121.57266666666666,120.63716666666667,119.78283333333333,121.08113888888889,0.2400000000000091,0.18000000000002103,418517.81999999983,273.04,273.03200000000004,273.01300000000003,272.987,272.686,271.9686666666667,270.4383611111111,0.0,0.0
1591,2020-08-07,170.51,321.5,122.9,273.06,296286.7799999992,170.725,169.75799999999998,169.91799999999998,172.32600000000002,174.697,171.20866666666663,189.30050000000003,-0.4300000000000068,-0.4900000000000091,491813.86,321.57,321.396,320.55699999999996,318.32800000000003,313.6943333333333,304.1840833333334,314.2510833333333,-0.13999999999998636,0.7300000000000182,185522.02999999953,122.995,122.82000000000001,122.56099999999999,121.68033333333334,120.71583333333334,119.75458333333334,121.0895,-0.18999999999999773,-0.4300000000000068,418790.87999999983,273.05,273.04200000000003,273.028,272.998,272.705,271.98275,270.45169444444446,0.01999999999998181,0.01999999999998181
1592,2020-08-10,170.48,322.14,122.96,273.06,296457.2599999992,170.495,170.58999999999997,169.59499999999997,172.2423333333333,174.7913333333333,170.9335,189.22833333333332,-0.030000000000001137,0.4000000000000057,492136.0,321.82,321.658,320.488,318.67299999999994,314.11899999999997,304.14875,314.26472222222225,0.6399999999999864,0.7799999999999727,185644.98999999953,122.93,122.918,122.63700000000001,121.792,120.7945,119.72783333333334,121.09833333333334,0.05999999999998806,0.2499999999999858,419063.9399999998,273.06,273.04800000000006,273.034,273.00466666666665,272.72333333333336,271.996,270.4651111111111,0.0,-0.01999999999998181
1593,2020-08-11,176.75,322.75,122.66,273.09,296634.0099999992,173.615,171.91199999999998,169.94099999999997,172.29733333333334,174.97183333333334,170.70883333333333,189.17775,6.27000000000001,6.300000000000011,492458.75,322.445,322.108,320.585,319.08099999999996,314.45116666666667,304.10566666666665,314.28186111111114,0.6100000000000136,-0.029999999999972715,185767.64999999953,122.81,122.89200000000001,122.67700000000002,121.883,120.86283333333334,119.6955,121.10716666666667,-0.29999999999999716,-0.3599999999999852,419337.02999999985,273.075,273.05800000000005,273.04200000000003,273.0126666666667,272.7418333333333,272.0095,270.47869444444444,0.029999999999972715,0.029999999999972715
1594,2020-08-12,180.13,323.1,122.82,273.09,296814.1399999992,178.44,173.762,170.84699999999998,172.574,175.16583333333335,170.50541666666666,189.1341388888889,3.3799999999999955,-2.890000000000015,492781.85,322.925,322.226,320.68600000000004,319.43999999999994,314.7926666666666,304.07475,314.29897222222223,0.35000000000002274,-0.2599999999999909,185890.46999999954,122.74,122.886,122.70899999999999,121.98333333333333,120.93599999999999,119.66608333333332,121.1163611111111,0.1599999999999966,0.45999999999999375,419610.1199999999,273.09,273.068,273.04699999999997,273.0176666666667,272.7608333333333,272.02275,270.49241666666666,0.0,-0.029999999999972715
1595,2020-08-13,180.74,323.85,122.69,273.05,296994.8799999992,180.435,175.722,172.046,172.869,175.34033333333335,170.31025,189.0878888888889,0.6100000000000136,-2.769999999999982,493105.69999999995,323.475,322.668,321.569,319.7006666666667,315.12100000000004,304.0560833333333,314.31930555555556,0.75,0.39999999999997726,186013.15999999954,122.755,122.806,122.748,122.05933333333334,120.99883333333332,119.63975,121.125,-0.12999999999999545,-0.28999999999999204,419883.16999999987,273.07,273.07,273.05100000000004,273.02433333333335,272.78000000000003,272.03574999999995,270.5058888888889,-0.03999999999996362,-0.03999999999996362
1596,2020-08-14,180.57,323.42,122.46,273.01,297175.4499999992,180.655,177.734,173.746,173.14866666666666,175.51533333333333,170.11391666666668,189.04447222222225,-0.17000000000001592,-0.7800000000000296,493429.11999999994,323.635,323.052,322.224,319.937,315.46566666666666,304.08658333333335,314.3398055555556,-0.4300000000000068,-1.1800000000000068,186135.61999999953,122.57499999999999,122.718,122.76899999999998,122.12733333333333,121.05833333333334,119.62125,121.13272222222224,-0.23000000000000398,-0.10000000000000853,420156.1799999999,273.03,273.06,273.051,273.0233333333333,272.79883333333333,272.04791666666665,270.51927777777775,-0.040000000000020464,-5.684341886080802e-14
1597,2020-08-17,179.33,324.41,122.61,273.03,297354.7799999992,179.95,179.504,175.047,173.24866666666668,175.71050000000002,169.97708333333333,188.9994166666667,-1.2399999999999807,-1.0699999999999648,493753.5299999999,323.915,323.50600000000003,322.582,320.122,315.82733333333334,304.15325,314.36188888888887,0.9900000000000091,1.420000000000016,186258.22999999952,122.535,122.648,122.78299999999999,122.17933333333333,121.12233333333333,119.61141666666666,121.14094444444446,0.15000000000000568,0.38000000000000966,420429.2099999999,273.02,273.054,273.05100000000004,273.024,272.81766666666664,272.06058333333334,270.53263888888887,0.01999999999998181,0.060000000000002274
1598,2020-08-18,178.59,323.92,122.65,272.98,297533.36999999924,178.96,179.872,175.892,173.41566666666668,175.84483333333336,169.83358333333334,188.95794444444445,-0.7400000000000091,0.4999999999999716,494077.4499999999,324.165,323.74000000000007,322.924,320.361,316.14433333333335,304.21816666666666,314.38530555555553,-0.4900000000000091,-1.4800000000000182,186380.8799999995,122.63,122.646,122.76899999999998,122.23533333333333,121.185,119.60275,121.14947222222222,0.04000000000000625,-0.10999999999999943,420702.1899999999,273.005,273.032,273.045,273.02166666666665,272.8353333333333,272.0729166666667,270.54575,-0.049999999999954525,-0.06999999999993634
1599,2020-08-19,179.18,323.12,122.64,273.03,297712.54999999923,178.885,179.68200000000002,176.722,173.64066666666665,175.91216666666668,169.75175,188.9298611111111,0.5900000000000034,1.3300000000000125,494400.5699999999,323.52,323.744,322.985,320.57800000000003,316.39833333333337,304.3265,314.4081388888889,-0.8000000000000114,-0.3100000000000023,186503.51999999952,122.64500000000001,122.60999999999999,122.748,122.28299999999999,121.24500000000002,119.607,121.15874999999998,-0.010000000000005116,-0.05000000000001137,420975.2199999999,273.005,273.02,273.044,273.021,272.8528333333333,272.0855833333333,270.5589166666667,0.049999999999954525,0.09999999999990905
1600,2020-08-20,177.84,321.74,122.61,273.07,297890.38999999926,178.51,179.102,177.412,173.85366666666667,175.91483333333335,169.69899999999998,188.89236111111111,-1.3400000000000034,-1.9300000000000068,494722.3099999999,322.43,323.322,322.995,320.77833333333336,316.65350000000007,304.4755833333333,314.42661111111113,-1.3799999999999955,-0.5799999999999841,186626.1299999995,122.625,122.59400000000001,122.69999999999997,122.32266666666666,121.29883333333333,119.61558333333332,121.16672222222222,-0.030000000000001137,-0.01999999999999602,421248.2899999999,273.04999999999995,273.024,273.04699999999997,273.0213333333333,272.8673333333333,272.10016666666667,270.5721111111111,0.040000000000020464,-0.009999999999934062
1601,2020-08-21,178.37,321.74,122.79,273.05,298068.75999999925,178.10500000000002,178.662,178.198,174.16699999999997,175.88266666666667,169.625,188.84922222222224,0.5300000000000011,1.8700000000000045,495044.0499999999,321.74,322.986,323.01900000000006,320.95466666666664,316.9058333333333,304.59308333333337,314.4441111111111,0.0,1.3799999999999955,186748.91999999952,122.7,122.66,122.68900000000001,122.36833333333334,121.35283333333334,119.61825,121.17477777777778,0.18000000000000682,0.21000000000000796,421521.3399999999,273.06,273.03200000000004,273.046,273.0213333333333,272.878,272.1159166666667,270.5853888888889,-0.01999999999998181,-0.060000000000002274
1602,2020-08-24,178.63,323.79,123.05,273.05,298247.38999999926,178.5,178.522,179.013,174.34433333333334,175.9,169.60233333333332,188.81175000000002,0.2599999999999909,-0.27000000000001023,495367.83999999985,322.765,322.86199999999997,323.184,321.1716666666667,317.1938333333334,304.6878333333333,314.4649166666667,2.0500000000000114,2.0500000000000114,186871.9699999995,122.92,122.748,122.69800000000001,122.43133333333334,121.40966666666667,119.62425,121.18327777777779,0.2599999999999909,0.07999999999998408,421794.3899999999,273.05,273.036,273.04499999999996,273.022,272.88483333333335,272.13175,270.5986388888889,0.0,0.01999999999998181
1603,2020-08-25,181.3,321.98,122.88,273.02,298428.68999999925,179.965,179.06400000000002,179.46800000000002,174.58633333333333,175.958,169.58141666666663,188.78397222222222,2.670000000000016,2.410000000000025,495689.81999999983,322.885,322.474,323.107,321.3863333333333,317.43333333333334,304.77333333333337,314.47950000000003,-1.8100000000000023,-3.8600000000000136,186994.8499999995,122.965,122.79400000000001,122.71999999999998,122.48466666666667,121.4605,119.61875,121.19130555555554,-0.1700000000000017,-0.4299999999999926,422067.4099999999,273.03499999999997,273.044,273.03799999999995,273.0216666666667,272.8896666666667,272.14416666666665,270.6117777777778,-0.03000000000002956,-0.03000000000002956
1604,2020-08-26,181.67,323.93,123.17,273.08,298610.35999999923,181.485,179.562,179.622,174.77366666666666,175.983,169.58575000000002,188.75241666666665,0.3699999999999761,-2.30000000000004,496013.7499999998,322.95500000000004,322.636,323.19,321.6126666666667,317.7043333333333,304.89166666666665,314.49469444444446,1.9499999999999886,3.759999999999991,187118.01999999952,123.025,122.9,122.755,122.536,121.51083333333334,119.62108333333335,121.1998611111111,0.29000000000000625,0.46000000000000796,422340.48999999993,273.04999999999995,273.054,273.037,273.025,272.89566666666667,272.15675,270.625,0.060000000000002274,0.09000000000003183
1605,2020-08-27,179.63,323.63,123.15,273.05,298789.98999999923,180.64999999999998,179.92000000000002,179.511,174.90133333333333,175.92783333333333,169.61608333333334,188.7120277777778,-2.039999999999992,-2.409999999999968,496337.37999999983,323.78,323.014,323.168,321.79633333333334,317.9243333333334,305.03849999999994,314.50891666666666,-0.30000000000001137,-2.25,187241.16999999952,123.16,123.008,122.801,122.591,121.5535,119.6275,121.20786111111111,-0.01999999999999602,-0.3100000000000023,422613.5399999999,273.065,273.05,273.037,273.028,272.90133333333335,272.172,270.6380833333333,-0.029999999999972715,-0.08999999999997499
1606,2020-08-28,179.41,322.74,123.06,273.01,298969.3999999992,179.51999999999998,180.128,179.395,175.05766666666668,175.87866666666665,169.75783333333337,188.67091666666667,-0.21999999999999886,1.8199999999999932,496660.1199999998,323.185,323.21400000000006,323.1,321.9386666666667,318.10933333333327,305.2773333333334,314.52008333333333,-0.8899999999999864,-0.589999999999975,187364.22999999952,123.105,123.06200000000001,122.86100000000002,122.63766666666668,121.60016666666667,119.64516666666667,121.21516666666669,-0.09000000000000341,-0.07000000000000739,422886.54999999993,273.03,273.04200000000003,273.037,273.028,272.90616666666665,272.18583333333333,270.6512222222222,-0.040000000000020464,-0.010000000000047748
1607,2020-08-31,180.23,321.04,122.89,272.98,299149.6299999992,179.82,180.448,179.48499999999999,175.23866666666666,175.7801666666667,169.85333333333335,188.6317222222222,0.8199999999999932,1.039999999999992,496981.1599999998,321.89,322.66400000000004,322.76300000000003,321.9146666666667,318.201,305.5205833333333,314.5263611111111,-1.6999999999999886,-0.8100000000000023,187487.11999999953,122.975,123.03,122.88899999999998,122.66433333333333,121.63066666666667,119.66450000000002,121.22236111111111,-0.1700000000000017,-0.0799999999999983,423159.5299999999,272.995,273.02799999999996,273.032,273.0276666666667,272.9108333333333,272.19783333333334,270.66433333333333,-0.029999999999972715,0.010000000000047748
1608,2020-09-01,179.36,318.95,123.28,273.05,299328.9899999992,179.79500000000002,180.06,179.56199999999998,175.401,175.61549999999997,169.99233333333333,188.59013888888887,-0.8699999999999761,-1.6899999999999693,497300.1099999998,319.995,322.058,322.266,321.79699999999997,318.2568333333333,305.81008333333335,314.52658333333335,-2.090000000000032,-0.3900000000000432,187610.39999999953,123.08500000000001,123.11000000000001,122.95200000000003,122.69366666666666,121.66366666666667,119.69491666666666,121.23005555555555,0.39000000000000057,0.5600000000000023,423432.5799999999,273.015,273.034,273.039,273.03000000000003,272.918,272.21375,270.6776388888889,0.06999999999999318,0.0999999999999659
1609,2020-09-02,180.21,320.8,124.12,273.05,299509.1999999992,179.78500000000003,179.768,179.66500000000002,175.62300000000002,175.491,170.21625,188.55058333333335,0.8499999999999943,1.7199999999999704,497620.9099999998,319.875,321.432,322.034,321.77200000000005,318.35716666666667,306.27850000000007,314.5370833333333,1.8500000000000227,3.9400000000000546,187734.51999999952,123.7,123.3,123.1,122.75,121.71866666666668,119.75133333333333,121.24188888888888,0.8400000000000034,0.45000000000000284,423705.6299999999,273.05,273.028,273.04100000000005,273.0313333333333,272.92583333333334,272.2325,270.69097222222223,0.0,-0.06999999999999318
1610,2020-09-03,179.55,319.17,122.97,273.05,299688.7499999992,179.88,179.752,179.83599999999998,175.823,175.37849999999997,170.44916666666666,188.52013888888888,-0.6599999999999966,-1.509999999999991,497940.0799999998,319.985,320.5400000000001,321.777,321.7236666666667,318.434,306.6955,314.5452222222222,-1.6299999999999955,-3.480000000000018,187857.48999999953,123.545,123.26400000000001,123.13600000000001,122.769,121.75533333333333,119.796,121.2508888888889,-1.1500000000000057,-1.990000000000009,423978.6799999999,273.05,273.028,273.039,273.033,272.9345,272.25175,270.7045,0.0,0.0
1611,2020-09-04,180.76,318.39,122.5,273.06,299869.5099999992,180.155,180.022,180.075,176.06366666666665,175.4103333333333,170.77758333333335,188.48058333333333,1.2099999999999795,1.8699999999999761,498258.4699999998,318.78,319.66999999999996,321.442,321.67266666666666,318.5728333333334,307.1345,314.5486111111111,-0.7800000000000296,0.8499999999999659,187979.98999999953,122.735,123.152,123.107,122.78566666666667,121.804,119.85258333333333,121.25797222222221,-0.46999999999999886,0.6800000000000068,424251.7399999999,273.055,273.038,273.03999999999996,273.038,272.9433333333333,272.27666666666664,270.71819444444446,0.009999999999990905,0.009999999999990905
1612,2020-09-07,180.9,319.14,122.42,273.09,300050.4099999992,180.82999999999998,180.156,180.302,176.30333333333334,175.54366666666664,171.04091666666667,188.4392777777778,0.14000000000001478,-1.0699999999999648,498577.6099999998,318.765,319.28999999999996,320.977,321.54966666666667,318.78133333333335,307.5006666666667,314.55619444444443,0.75,1.5300000000000296,188102.40999999954,122.46000000000001,123.05799999999999,123.04400000000001,122.79300000000002,121.853,119.907,121.26494444444445,-0.0799999999999983,0.39000000000000057,424524.8299999999,273.075,273.06000000000006,273.044,273.041,272.954,272.2989166666667,270.7318055555555,0.029999999999972715,0.01999999999998181
1613,2020-09-08,181.31,314.55,121.83,273.08,300231.7199999992,181.10500000000002,180.546,180.303,176.57066666666665,175.53233333333336,171.34733333333332,188.40769444444442,0.4099999999999966,0.2699999999999818,498892.1599999998,316.845,318.41,320.234,321.3086666666667,318.84299999999996,307.85175000000004,314.5513333333334,-4.589999999999975,-5.339999999999975,188224.23999999953,122.125,122.768,122.93900000000001,122.77866666666667,121.88066666666667,119.97125,121.27008333333332,-0.5900000000000034,-0.5100000000000051,424797.9099999999,273.085,273.066,273.05,273.04333333333335,272.96383333333335,272.31891666666667,270.7453888888889,-0.009999999999990905,-0.03999999999996362
1614,2020-09-09,182.19,319.07,122.27,273.06,300413.9099999992,181.75,180.942,180.35500000000002,176.94133333333335,175.57483333333332,171.65124999999998,188.37491666666668,0.8799999999999955,0.46999999999999886,499211.2299999998,316.81,318.06399999999996,319.748,321.20799999999997,318.9638333333333,308.19941666666665,314.5575833333333,4.519999999999982,9.109999999999957,188346.5099999995,122.05,122.398,122.849,122.771,121.9165,120.03983333333333,121.27577777777778,0.4399999999999977,1.0300000000000011,425070.9699999999,273.07,273.068,273.048,273.044,272.9721666666667,272.3411666666667,270.7589722222222,-0.01999999999998181,-0.009999999999990905
1615,2020-09-10,183.6,317.76,121.72,273.08,300597.5099999992,182.89499999999998,181.752,180.752,177.43633333333335,175.658,171.9669166666667,188.33441666666667,1.4099999999999966,0.5300000000000011,499528.9899999998,318.41499999999996,317.78200000000004,319.16099999999994,321.2993333333334,319.0613333333333,308.53616666666665,314.55625,-1.3100000000000023,-5.829999999999984,188468.22999999952,121.995,122.148,122.70599999999999,122.75166666666665,121.94316666666667,120.10674999999999,121.27875000000002,-0.5499999999999972,-0.9899999999999949,425344.04999999993,273.07,273.07399999999996,273.05100000000004,273.04633333333334,272.9803333333333,272.3614166666667,270.7726944444444,0.01999999999998181,0.03999999999996362
1616,2020-09-11,185.64,317.96,121.96,273.09,300783.1499999992,184.62,182.728,181.375,178.172,175.79066666666665,172.29191666666668,188.29975000000002,2.039999999999992,0.6299999999999955,499846.94999999984,317.86,317.696,318.683,321.33566666666667,319.1476666666667,308.9278333333333,314.5501944444444,0.19999999999998863,1.509999999999991,188590.1899999995,121.84,122.03999999999999,122.596,122.74199999999999,121.971,120.18325,121.28244444444445,0.23999999999999488,0.789999999999992,425617.13999999996,273.085,273.08000000000004,273.05899999999997,273.04900000000004,272.9885,272.3810833333333,270.7861111111111,0.009999999999990905,-0.009999999999990905
1617,2020-09-14,187.87,317.18,122.23,273.11,300971.0199999992,186.755,184.122,182.13899999999998,178.89033333333333,175.9665,172.54908333333333,188.2656111111111,2.230000000000018,0.19000000000002615,500164.12999999983,317.57,317.304,318.297,321.214,319.213,309.2605,314.5360555555556,-0.7799999999999727,-0.9799999999999613,188712.41999999952,122.095,122.002,122.53000000000002,122.734,122.0055,120.247,121.28663888888887,0.27000000000001023,0.030000000000015348,425890.24999999994,273.1,273.08399999999995,273.072,273.0516666666666,272.99716666666666,272.3966666666667,270.79952777777777,0.020000000000038654,0.010000000000047748
1618,2020-09-15,185.97,316.28,122.32,273.12,301156.9899999992,186.92000000000002,185.054,182.8,179.418,176.08933333333331,172.72208333333336,188.22588888888887,-1.9000000000000057,-4.130000000000024,500480.40999999986,316.73,317.65,318.03,321.0733333333334,319.22816666666665,309.58266666666674,314.52233333333334,-0.9000000000000341,-0.12000000000006139,188834.73999999953,122.275,122.1,122.434,122.71833333333333,122.04033333333334,120.30649999999999,121.29119444444443,0.0899999999999892,-0.18000000000002103,426163.36999999994,273.115,273.092,273.079,273.0543333333333,273.0045,272.41516666666666,270.813,0.009999999999990905,-0.010000000000047748
1619,2020-09-16,184.82,315.99,122.37,273.1,301341.8099999992,185.39499999999998,185.57999999999998,183.261,179.88266666666667,176.2331666666667,172.89983333333333,188.17908333333332,-1.1500000000000057,0.75,500796.39999999985,316.135,317.034,317.54900000000004,320.856,319.28533333333337,309.87208333333336,314.5121111111111,-0.2899999999999636,0.6100000000000705,188957.10999999952,122.345,122.12,122.25899999999999,122.70233333333334,122.08566666666665,120.35575,121.29547222222223,0.05000000000001137,-0.03999999999997783,426436.4699999999,273.11,273.1,273.08399999999995,273.0563333333333,273.01533333333333,272.4335,270.8263888888889,-0.01999999999998181,-0.029999999999972715
1620,2020-09-17,184.0,316.35,122.13,273.09,301525.8099999992,184.41,185.66,183.706,180.318,176.39433333333335,173.05191666666667,188.1337777777778,-0.8199999999999932,0.3300000000000125,501112.7499999998,316.17,316.752,317.267,320.67966666666666,319.3333333333333,310.18358333333333,314.50275,0.36000000000001364,0.6499999999999773,189079.23999999953,122.25,122.202,122.175,122.67033333333333,122.1215,120.40625,121.29916666666666,-0.2400000000000091,-0.29000000000002046,426709.55999999994,273.095,273.10200000000003,273.088,273.058,273.0225,272.44975,270.8396111111111,-0.010000000000047748,0.009999999999934062
1621,2020-09-18,184.22,316.38,121.83,273.07,301710.02999999915,184.11,185.376,184.052,180.775,176.5505,173.19683333333333,188.08902777777777,0.21999999999999886,1.039999999999992,501429.12999999983,316.365,316.436,317.066,320.509,319.4185,310.4885,314.49119444444443,0.029999999999972715,-0.3300000000000409,189201.0699999995,121.97999999999999,122.176,122.10799999999999,122.63466666666666,122.1575,120.44866666666667,121.30255555555556,-0.29999999999999716,-0.05999999999998806,426982.62999999995,273.08,273.098,273.089,273.05833333333334,273.02816666666666,272.46675,270.85266666666666,-0.01999999999998181,-0.009999999999934062
1622,2020-09-21,184.19,311.66,121.38,273.09,301894.21999999916,184.20499999999998,184.64000000000001,184.381,181.232,176.7371666666667,173.38708333333335,188.04877777777776,-0.030000000000001137,-0.25,501740.7899999998,314.02,315.332,316.318,320.1596666666667,319.41633333333334,310.72858333333335,314.46330555555556,-4.71999999999997,-4.749999999999943,189322.44999999952,121.60499999999999,122.006,122.00399999999999,122.58200000000001,122.18699999999998,120.48833333333333,121.30405555555555,-0.45000000000000284,-0.15000000000000568,427255.72,273.08,273.094,273.089,273.0593333333333,273.032,272.4825,270.86575,0.01999999999998181,0.03999999999996362
1623,2020-09-22,184.18,313.37,121.56,273.13,302078.39999999915,184.185,184.28199999999998,184.668,181.47966666666667,176.8885,173.62833333333336,188.01113888888887,-0.009999999999990905,0.020000000000010232,502054.1599999998,312.515,314.75000000000006,316.2,319.84700000000004,319.464,311.0006666666667,314.4428888888889,1.7099999999999795,6.42999999999995,189444.0099999995,121.47,121.854,121.977,122.54533333333333,122.21416666666667,120.53325,121.30636111111112,0.18000000000000682,0.6300000000000097,427528.85,273.11,273.096,273.094,273.06066666666663,273.0366666666667,272.50066666666663,270.87891666666667,0.040000000000020464,0.020000000000038654
1624,2020-09-23,182.27,311.94,121.27,273.02,302260.66999999917,183.22500000000002,183.772,184.676,181.551,177.0625,173.8621666666667,187.96886111111112,-1.9099999999999966,-1.9000000000000057,502366.0999999998,312.655,313.94000000000005,315.48699999999997,319.475,319.4574999999999,311.25508333333335,314.4198888888889,-1.4300000000000068,-3.1399999999999864,189565.2799999995,121.41499999999999,121.63400000000001,121.877,122.49366666666667,122.23849999999999,120.57541666666667,121.3074722222222,-0.29000000000000625,-0.4700000000000131,427801.87,273.075,273.08000000000004,273.09000000000003,273.05833333333334,273.03799999999995,272.51891666666666,270.89180555555555,-0.11000000000001364,-0.1500000000000341
1625,2020-09-24,180.79,311.72,120.99,273.04,302441.45999999915,181.53,183.13,184.395,181.55266666666665,177.21083333333334,174.10025,187.91469444444442,-1.4800000000000182,0.4299999999999784,502677.8199999998,311.83000000000004,313.014,314.883,319.0706666666667,319.3856666666667,311.4945833333333,314.3965277777778,-0.21999999999997044,1.2100000000000364,189686.2699999995,121.13,121.40599999999999,121.804,122.43699999999998,122.24816666666668,120.61666666666666,121.30819444444444,-0.28000000000000114,0.010000000000005116,428074.91,273.03,273.07,273.08599999999996,273.05800000000005,273.0411666666667,272.53766666666667,270.90447222222224,0.020000000000038654,0.1300000000000523
1626,2020-09-25,182.53,313.66,121.24,273.03,302623.9899999992,181.66,182.792,184.084,181.618,177.38333333333333,174.27775000000003,187.86566666666667,1.740000000000009,3.2200000000000273,502991.47999999975,312.69000000000005,312.46999999999997,314.45300000000003,318.74533333333335,319.3411666666667,311.7091666666667,314.3776388888889,1.9399999999999977,2.159999999999968,189807.50999999949,121.115,121.28799999999998,121.732,122.39633333333335,122.26183333333333,120.65650000000001,121.3095,0.25,0.5300000000000011,428347.94,273.03499999999997,273.062,273.08000000000004,273.0586666666667,273.041,272.55625,270.917,-0.010000000000047748,-0.030000000000086402
